date,basin,name,consecutive_count,type_of_depression,lat,lon,max_wind_kn,min_pressure_mBar
2009-07-14 06:00:00,EP,CARLOS,27, TS,9.7,233.2,55.0,994.0
2009-07-14 12:00:00,EP,CARLOS,27, HU,9.9,232.6,75.0,981.0
2009-07-14 18:00:00,EP,CARLOS,27, HU,10.0,232.1,80.0,978.0
2009-07-15 00:00:00,EP,CARLOS,27, HU,10.1,231.7,90.0,971.0
2009-07-15 06:00:00,EP,CARLOS,27, HU,10.1,231.2,90.0,972.0
2009-07-15 12:00:00,EP,CARLOS,27, HU,10.1,230.6,75.0,978.0
2009-07-15 18:00:00,EP,CARLOS,27, TS,10.2,229.6,55.0,994.0
2009-07-16 00:00:00,EP,CARLOS,27, TS,10.2,228.5,45.0,1000.0
2009-07-16 06:00:00,EP,CARLOS,27, TD,10.0,227.1,30.0,1003.0
2009-07-16 12:00:00,EP,CARLOS,27, TD,9.7,225.7,25.0,1005.0
2009-07-16 18:00:00,EP,CARLOS,27, TD,9.4,224.3,25.0,1007.0
2009-07-14 00:00:00,EP,DOLORES,25, LO,12.0,249.7,25.0,1008.0
2009-07-14 06:00:00,EP,DOLORES,25, LO,12.3,248.8,25.0,1008.0
2009-07-14 12:00:00,EP,DOLORES,25, LO,12.8,248.0,25.0,1008.0
2009-07-14 18:00:00,EP,DOLORES,25, LO,13.3,247.3,30.0,1007.0
2009-07-15 00:00:00,EP,DOLORES,25, TD,13.8,246.5,30.0,1006.0
2009-07-15 06:00:00,EP,DOLORES,25, TD,14.2,245.6,30.0,1006.0
2009-07-15 12:00:00,EP,DOLORES,25, TS,14.8,244.8,35.0,1005.0
2009-07-15 18:00:00,EP,DOLORES,25, TS,15.8,243.9,40.0,1003.0
2009-07-16 00:00:00,EP,DOLORES,25, TS,17.0,242.8,50.0,997.0
2009-07-16 06:00:00,EP,DOLORES,25, TS,17.8,241.3,45.0,1000.0
2009-07-16 12:00:00,EP,DOLORES,25, TS,18.4,239.7,40.0,1002.0
2009-07-16 18:00:00,EP,DOLORES,25, LO,19.0,238.1,35.0,1004.0
2009-07-17 00:00:00,EP,DOLORES,25, LO,19.5,236.6,30.0,1006.0
2009-07-17 06:00:00,EP,DOLORES,25, LO,19.9,235.2,30.0,1006.0
2009-07-17 12:00:00,EP,DOLORES,25, LO,20.2,233.7,30.0,1006.0
2009-07-17 18:00:00,EP,DOLORES,25, LO,20.7,232.4,30.0,1007.0
2009-07-18 00:00:00,EP,DOLORES,25, LO,21.3,231.2,30.0,1008.0
2009-07-18 06:00:00,EP,DOLORES,25, LO,22.0,230.1,25.0,1010.0
2009-07-18 12:00:00,EP,DOLORES,25, LO,22.8,229.0,25.0,1012.0
2009-07-18 18:00:00,EP,DOLORES,25, LO,23.7,228.0,20.0,1014.0
2009-07-19 00:00:00,EP,DOLORES,25, LO,24.8,227.1,20.0,1015.0
2009-07-19 06:00:00,EP,DOLORES,25, LO,25.9,226.3,20.0,1016.0
2009-07-19 12:00:00,EP,DOLORES,25, LO,27.0,225.7,20.0,1016.0
2009-07-19 18:00:00,EP,DOLORES,25, LO,28.3,225.5,15.0,1016.0
2009-07-20 00:00:00,EP,DOLORES,25, LO,29.5,225.5,15.0,1016.0
2009-07-30 12:00:00,EP,LANA,16, TD,12.0,220.9,30.0,1008.0
2009-07-30 18:00:00,EP,LANA,16, TS,12.1,219.4,35.0,1005.0
2009-07-31 00:00:00,EP,LANA,16, TS,12.6,217.7,45.0,1000.0
2009-07-31 06:00:00,EP,LANA,16, TS,13.0,216.1,50.0,997.0
2009-07-31 12:00:00,EP,LANA,16, TS,13.4,214.5,50.0,997.0
2009-07-31 18:00:00,EP,LANA,16, TS,13.8,213.1,55.0,995.0
2009-08-01 00:00:00,EP,LANA,16, TS,14.0,211.6,50.0,997.0
2009-08-01 06:00:00,EP,LANA,16, TS,14.2,210.2,45.0,999.0
2009-08-01 12:00:00,EP,LANA,16, TS,14.4,208.8,45.0,1000.0
2009-08-01 18:00:00,EP,LANA,16, TS,14.4,207.4,45.0,1000.0
2009-08-02 00:00:00,EP,LANA,16, TS,14.5,205.8,40.0,1002.0
2009-08-02 06:00:00,EP,LANA,16, TS,14.5,204.1,40.0,1003.0
2009-08-02 12:00:00,EP,LANA,16, TS,14.4,202.6,35.0,1004.0
2009-08-02 18:00:00,EP,LANA,16, TD,14.4,201.1,30.0,1006.0
2009-08-03 00:00:00,EP,LANA,16, LO,14.4,199.7,25.0,1008.0
2009-08-03 06:00:00,EP,LANA,16, LO,14.4,198.3,20.0,1010.0
2009-08-03 18:00:00,EP,ENRIQUE,20, TD,12.9,247.8,30.0,1006.0
2009-08-04 00:00:00,EP,ENRIQUE,20, TS,13.2,246.4,35.0,1004.0
2009-08-04 06:00:00,EP,ENRIQUE,20, TS,13.7,245.1,45.0,1000.0
2009-08-04 12:00:00,EP,ENRIQUE,20, TS,14.3,243.7,55.0,994.0
2009-08-04 18:00:00,EP,ENRIQUE,20, TS,14.9,242.3,55.0,994.0
2009-08-05 00:00:00,EP,ENRIQUE,20, TS,15.6,240.9,50.0,998.0
2009-08-05 06:00:00,EP,ENRIQUE,20, TS,16.4,239.7,45.0,1000.0
2009-08-05 12:00:00,EP,ENRIQUE,20, TS,17.2,238.5,45.0,1000.0
2009-08-05 18:00:00,EP,ENRIQUE,20, TS,18.1,237.3,45.0,1000.0
2009-08-06 00:00:00,EP,ENRIQUE,20, TS,19.1,236.0,45.0,1000.0
2009-08-06 06:00:00,EP,ENRIQUE,20, TS,20.1,234.7,45.0,1000.0
2009-08-06 12:00:00,EP,ENRIQUE,20, TS,21.0,233.4,40.0,1002.0
2009-08-06 18:00:00,EP,ENRIQUE,20, TS,22.0,232.3,35.0,1005.0
2009-08-07 00:00:00,EP,ENRIQUE,20, TD,22.8,231.5,30.0,1007.0
2009-08-07 06:00:00,EP,ENRIQUE,20, TD,23.6,230.9,30.0,1007.0
2009-08-07 12:00:00,EP,ENRIQUE,20, TD,24.2,230.6,30.0,1007.0
2009-08-07 18:00:00,EP,ENRIQUE,20, TD,24.8,230.4,25.0,1008.0
2009-08-08 00:00:00,EP,ENRIQUE,20, LO,25.0,230.3,25.0,1009.0
2009-08-08 06:00:00,EP,ENRIQUE,20, LO,24.7,230.2,20.0,1009.0
2009-08-08 12:00:00,EP,ENRIQUE,20, LO,24.3,230.1,20.0,1009.0
2009-08-03 18:00:00,EP,FELICIA,33, TD,11.0,238.9,25.0,1007.0
2009-08-04 00:00:00,EP,FELICIA,33, TS,11.5,237.6,35.0,1004.0
2009-08-04 06:00:00,EP,FELICIA,33, TS,11.8,236.3,45.0,1000.0
2009-08-04 12:00:00,EP,FELICIA,33, TS,12.0,235.1,55.0,994.0
2009-08-04 18:00:00,EP,FELICIA,33, HU,12.2,233.9,65.0,987.0
2009-08-05 00:00:00,EP,FELICIA,33, HU,12.6,233.1,75.0,980.0
2009-08-05 06:00:00,EP,FELICIA,33, HU,13.2,232.4,85.0,972.0
2009-08-05 12:00:00,EP,FELICIA,33, HU,13.7,231.5,100.0,960.0
2009-08-05 18:00:00,EP,FELICIA,33, HU,14.2,230.7,115.0,948.0
2009-08-06 00:00:00,EP,FELICIA,33, HU,14.7,229.9,125.0,935.0
2009-08-06 06:00:00,EP,FELICIA,33, HU,15.1,229.2,125.0,935.0
2009-08-06 12:00:00,EP,FELICIA,33, HU,15.7,228.5,120.0,940.0
2009-08-06 18:00:00,EP,FELICIA,33, HU,16.2,227.7,115.0,944.0
2009-08-07 00:00:00,EP,FELICIA,33, HU,16.7,226.8,115.0,948.0
2009-08-07 06:00:00,EP,FELICIA,33, HU,17.3,226.0,105.0,955.0
2009-08-07 12:00:00,EP,FELICIA,33, HU,17.7,224.8,100.0,960.0
2009-08-07 18:00:00,EP,FELICIA,33, HU,18.1,223.7,95.0,965.0
2009-08-08 00:00:00,EP,FELICIA,33, HU,18.6,222.6,90.0,970.0
2009-08-08 06:00:00,EP,FELICIA,33, HU,18.9,221.3,85.0,973.0
2009-08-08 12:00:00,EP,FELICIA,33, HU,19.2,219.9,80.0,976.0
2009-08-08 18:00:00,EP,FELICIA,33, HU,19.6,218.6,75.0,981.0
2009-08-09 00:00:00,EP,FELICIA,33, HU,19.9,217.3,75.0,982.0
2009-08-09 06:00:00,EP,FELICIA,33, HU,20.2,216.0,70.0,984.0
2009-08-09 12:00:00,EP,FELICIA,33, TS,20.5,214.7,60.0,994.0
2009-08-09 18:00:00,EP,FELICIA,33, TS,20.9,213.5,50.0,1001.0
2009-08-10 00:00:00,EP,FELICIA,33, TS,21.0,212.3,45.0,1002.0
2009-08-10 06:00:00,EP,FELICIA,33, TS,21.0,211.3,45.0,1003.0
2009-08-10 12:00:00,EP,FELICIA,33, TS,20.9,210.4,40.0,1005.0
2009-08-10 18:00:00,EP,FELICIA,33, TS,20.9,209.4,40.0,1007.0
2009-08-11 00:00:00,EP,FELICIA,33, TS,20.9,208.4,35.0,1008.0
2009-08-11 06:00:00,EP,FELICIA,33, TS,20.9,207.5,35.0,1009.0
2009-08-11 12:00:00,EP,FELICIA,33, TD,20.8,206.7,30.0,1010.0
2009-08-11 18:00:00,EP,FELICIA,33, LO,20.7,205.8,30.0,1010.0
2009-08-09 00:00:00,EP,NINE,25, LO,14.1,241.9,25.0,1010.0
2009-08-09 06:00:00,EP,NINE,25, LO,14.1,241.3,25.0,1010.0
2009-08-09 12:00:00,EP,NINE,25, LO,14.2,240.6,25.0,1008.0
2009-08-09 18:00:00,EP,NINE,25, TD,14.4,239.8,30.0,1007.0
2009-08-10 00:00:00,EP,NINE,25, TD,14.7,238.9,30.0,1007.0
2009-08-10 06:00:00,EP,NINE,25, TD,14.8,238.1,30.0,1006.0
2009-08-10 12:00:00,EP,NINE,25, TD,14.9,237.3,30.0,1006.0
2009-08-10 18:00:00,EP,NINE,25, TD,15.0,236.3,30.0,1006.0
2009-08-11 00:00:00,EP,NINE,25, TD,15.1,235.1,30.0,1006.0
2009-08-11 06:00:00,EP,NINE,25, TD,15.1,234.0,30.0,1006.0
2009-08-11 12:00:00,EP,NINE,25, TD,15.1,232.9,30.0,1006.0
2009-08-11 18:00:00,EP,NINE,25, TD,15.1,231.7,30.0,1006.0
2009-08-12 00:00:00,EP,NINE,25, LO,15.0,230.6,30.0,1007.0
2009-08-12 06:00:00,EP,NINE,25, LO,14.8,229.5,30.0,1007.0
2009-08-12 12:00:00,EP,NINE,25, LO,14.5,228.4,30.0,1007.0
2009-08-12 18:00:00,EP,NINE,25, LO,14.2,227.3,30.0,1007.0
2009-08-13 00:00:00,EP,NINE,25, LO,13.9,226.3,25.0,1007.0
2009-08-13 06:00:00,EP,NINE,25, LO,13.4,225.5,25.0,1007.0
2009-08-13 12:00:00,EP,NINE,25, LO,12.9,224.8,25.0,1007.0
2009-08-13 18:00:00,EP,NINE,25, LO,12.3,224.2,25.0,1008.0
2009-08-14 00:00:00,EP,NINE,25, LO,11.8,223.4,25.0,1009.0
2009-08-14 06:00:00,EP,NINE,25, LO,11.5,222.6,25.0,1009.0
2009-08-14 12:00:00,EP,NINE,25, LO,11.2,221.9,25.0,1009.0
2009-08-14 18:00:00,EP,NINE,25, LO,11.0,221.3,25.0,1009.0
2009-08-15 00:00:00,EP,NINE,25, LO,10.7,220.7,25.0,1009.0
2009-08-08 18:00:00,CP,MAKA,39, DB,10.0,201.0,25.0,1009.0
2009-08-09 00:00:00,CP,MAKA,39, DB,10.7,199.8,15.0,1012.0
2009-08-09 06:00:00,CP,MAKA,39, DB,11.2,198.6,20.0,1011.0
2009-08-09 12:00:00,CP,MAKA,39, DB,11.7,197.5,20.0,1011.0
2009-08-09 18:00:00,CP,MAKA,39, DB,12.0,196.3,20.0,1011.0
2009-08-10 00:00:00,CP,MAKA,39, DB,12.3,195.0,20.0,1011.0
2009-08-10 06:00:00,CP,MAKA,39, DB,12.5,193.7,20.0,1011.0
2009-08-10 12:00:00,CP,MAKA,39, DB,12.8,192.4,20.0,1010.0
2009-08-10 18:00:00,CP,MAKA,39, DB,13.1,191.2,25.0,1009.0
2009-08-11 00:00:00,CP,MAKA,39, TD,13.4,190.3,30.0,1009.0
2009-08-11 06:00:00,CP,MAKA,39, TD,13.7,189.3,30.0,1009.0
2009-08-11 12:00:00,CP,MAKA,39, TS,13.9,188.7,35.0,1008.0
2009-08-11 18:00:00,CP,MAKA,39, TS,14.1,188.2,35.0,1008.0
2009-08-12 00:00:00,CP,MAKA,39, TD,14.3,187.6,30.0,1008.0
2009-08-12 06:00:00,CP,MAKA,39, TD,14.4,186.2,30.0,1008.0
2009-08-12 12:00:00,CP,MAKA,39, TD,14.2,184.7,30.0,1008.0
2009-08-12 18:00:00,CP,MAKA,39, TD,14.3,183.2,25.0,1009.0
2009-08-13 00:00:00,CP,MAKA,39, DB,14.4,181.7,25.0,1011.0
2009-08-13 06:00:00,CP,MAKA,39, DB,14.3,180.3,25.0,1011.0
2009-08-13 12:00:00,CP,MAKA,39, DB,14.2,179.7,25.0,1011.0
2009-08-13 18:00:00,CP,MAKA,39, DB,14.0,179.2,25.0,1011.0
2009-08-14 00:00:00,CP,MAKA,39, DB,13.8,178.6,20.0,1010.0
2009-08-14 06:00:00,CP,MAKA,39, DB,13.1,177.3,20.0,1009.0
2009-08-14 12:00:00,CP,MAKA,39, DB,13.3,175.9,20.0,1007.0
2009-08-14 18:00:00,CP,MAKA,39, TD,13.5,174.6,25.0,1003.0
2009-08-15 00:00:00,CP,MAKA,39, TD,13.7,174.0,25.0,1003.0
2009-08-15 06:00:00,CP,MAKA,39, TD,14.4,173.2,30.0,1002.0
2009-08-15 12:00:00,CP,MAKA,39, TD,14.9,173.1,30.0,1001.0
2009-08-15 18:00:00,CP,MAKA,39, TS,15.3,173.1,35.0,997.0
2009-08-16 00:00:00,CP,MAKA,39, TS,15.8,173.2,45.0,992.0
2009-08-16 06:00:00,CP,MAKA,39, TS,16.0,173.2,45.0,992.0
2009-08-16 12:00:00,CP,MAKA,39, TS,16.1,173.2,40.0,992.0
2009-08-16 18:00:00,CP,MAKA,39, TS,16.3,173.1,35.0,994.0
2009-08-17 00:00:00,CP,MAKA,39, TS,16.3,172.8,35.0,995.0
2009-08-17 06:00:00,CP,MAKA,39, TD,16.2,172.6,30.0,998.0
2009-08-17 12:00:00,CP,MAKA,39, TD,16.1,172.3,30.0,1000.0
2009-08-17 18:00:00,CP,MAKA,39, TD,16.1,172.0,30.0,1000.0
2009-08-18 00:00:00,CP,MAKA,39, TD,16.0,171.6,25.0,1000.0
2009-08-18 06:00:00,CP,MAKA,39, TD,15.9,171.1,25.0,1006.0
2009-08-12 00:00:00,EP,GUILLERMO,46, LO,13.8,247.7,25.0,1009.0
2009-08-12 06:00:00,EP,GUILLERMO,46, LO,14.4,246.1,25.0,1008.0
2009-08-12 12:00:00,EP,GUILLERMO,46, TD,15.0,244.4,30.0,1006.0
2009-08-12 18:00:00,EP,GUILLERMO,46, TD,15.6,242.9,30.0,1005.0
2009-08-13 00:00:00,EP,GUILLERMO,46, TS,16.1,241.5,35.0,1004.0
2009-08-13 06:00:00,EP,GUILLERMO,46, TS,16.5,240.1,45.0,999.0
2009-08-13 12:00:00,EP,GUILLERMO,46, TS,16.8,238.8,55.0,994.0
2009-08-13 18:00:00,EP,GUILLERMO,46, TS,17.0,237.5,60.0,992.0
2009-08-14 00:00:00,EP,GUILLERMO,46, TS,17.2,236.2,60.0,992.0
2009-08-14 06:00:00,EP,GUILLERMO,46, HU,17.4,234.8,65.0,987.0
2009-08-14 12:00:00,EP,GUILLERMO,46, HU,17.6,233.3,70.0,984.0
2009-08-14 18:00:00,EP,GUILLERMO,46, HU,17.9,231.8,85.0,972.0
2009-08-15 00:00:00,EP,GUILLERMO,46, HU,18.2,230.3,95.0,965.0
2009-08-15 06:00:00,EP,GUILLERMO,46, HU,18.5,228.8,100.0,960.0
2009-08-15 12:00:00,EP,GUILLERMO,46, HU,18.7,227.4,110.0,954.0
2009-08-15 18:00:00,EP,GUILLERMO,46, HU,19.0,226.1,100.0,958.0
2009-08-16 00:00:00,EP,GUILLERMO,46, HU,19.3,224.7,95.0,960.0
2009-08-16 06:00:00,EP,GUILLERMO,46, HU,19.6,223.3,90.0,964.0
2009-08-16 12:00:00,EP,GUILLERMO,46, HU,19.9,222.0,85.0,973.0
2009-08-16 18:00:00,EP,GUILLERMO,46, HU,20.2,220.8,75.0,980.0
2009-08-17 00:00:00,EP,GUILLERMO,46, HU,20.4,219.5,65.0,986.0
2009-08-17 06:00:00,EP,GUILLERMO,46, TS,20.7,218.0,55.0,993.0
2009-08-17 12:00:00,EP,GUILLERMO,46, TS,21.1,216.3,50.0,997.0
2009-08-17 18:00:00,EP,GUILLERMO,46, TS,21.7,214.6,45.0,1000.0
2009-08-18 00:00:00,EP,GUILLERMO,46, TS,22.6,213.1,45.0,1000.0
2009-08-18 06:00:00,EP,GUILLERMO,46, TS,23.7,211.9,45.0,1000.0
2009-08-18 12:00:00,EP,GUILLERMO,46, TS,25.1,210.9,45.0,1000.0
2009-08-18 18:00:00,EP,GUILLERMO,46, TS,26.4,209.7,45.0,1001.0
2009-08-19 00:00:00,EP,GUILLERMO,46, TS,27.7,208.5,40.0,1003.0
2009-08-19 06:00:00,EP,GUILLERMO,46, TS,28.7,207.2,35.0,1006.0
2009-08-19 12:00:00,EP,GUILLERMO,46, TS,29.5,205.9,35.0,1009.0
2009-08-19 18:00:00,EP,GUILLERMO,46, LO,30.4,204.7,30.0,1012.0
2009-08-20 00:00:00,EP,GUILLERMO,46, LO,31.3,203.7,30.0,1014.0
2009-08-20 06:00:00,EP,GUILLERMO,46, LO,32.1,202.9,30.0,1016.0
2009-08-20 12:00:00,EP,GUILLERMO,46, EX,33.2,202.5,40.0,1015.0
2009-08-20 18:00:00,EP,GUILLERMO,46, EX,34.3,202.4,40.0,1015.0
2009-08-21 00:00:00,EP,GUILLERMO,46, EX,35.1,202.5,40.0,1015.0
2009-08-21 06:00:00,EP,GUILLERMO,46, EX,35.6,202.6,35.0,1017.0
2009-08-21 12:00:00,EP,GUILLERMO,46, EX,36.0,202.8,30.0,1019.0
2009-08-21 18:00:00,EP,GUILLERMO,46, EX,36.4,203.0,30.0,1020.0
2009-08-22 00:00:00,EP,GUILLERMO,46, EX,36.8,203.2,30.0,1021.0
2009-08-22 06:00:00,EP,GUILLERMO,46, EX,37.2,203.4,30.0,1021.0
2009-08-22 12:00:00,EP,GUILLERMO,46, EX,37.6,203.7,30.0,1021.0
2009-08-22 18:00:00,EP,GUILLERMO,46, EX,38.2,204.2,30.0,1021.0
2009-08-23 00:00:00,EP,GUILLERMO,46, EX,38.9,205.1,30.0,1021.0
2009-08-23 06:00:00,EP,GUILLERMO,46, EX,39.7,206.3,30.0,1021.0
2009-08-21 12:00:00,EP,HILDA,42, LO,13.5,227.0,25.0,1009.0
2009-08-21 18:00:00,EP,HILDA,42, LO,13.5,226.2,25.0,1008.0
2009-08-22 00:00:00,EP,HILDA,42, LO,13.6,225.4,25.0,1008.0
2009-08-22 06:00:00,EP,HILDA,42, LO,13.6,224.5,25.0,1008.0
2009-08-22 12:00:00,EP,HILDA,42, TD,13.5,223.6,30.0,1006.0
2009-08-22 18:00:00,EP,HILDA,42, TS,13.5,222.7,35.0,1005.0
2009-08-23 00:00:00,EP,HILDA,42, TS,13.5,221.9,35.0,1005.0
2009-08-23 06:00:00,EP,HILDA,42, TS,13.6,221.1,40.0,1003.0
2009-08-23 12:00:00,EP,HILDA,42, TS,13.8,220.0,40.0,1003.0
2009-08-23 18:00:00,EP,HILDA,42, TS,13.9,218.8,45.0,1000.0
2009-08-24 00:00:00,EP,HILDA,42, TS,14.0,217.5,50.0,998.0
2009-08-24 06:00:00,EP,HILDA,42, TS,14.2,216.4,55.0,995.0
2009-08-24 12:00:00,EP,HILDA,42, TS,14.5,215.4,55.0,995.0
2009-08-24 18:00:00,EP,HILDA,42, TS,14.8,214.5,55.0,995.0
2009-08-25 00:00:00,EP,HILDA,42, TS,14.9,213.6,50.0,997.0
2009-08-25 06:00:00,EP,HILDA,42, TS,14.7,212.8,50.0,997.0
2009-08-25 12:00:00,EP,HILDA,42, TS,14.4,212.1,50.0,997.0
2009-08-25 18:00:00,EP,HILDA,42, TS,14.1,211.4,45.0,999.0
2009-08-26 00:00:00,EP,HILDA,42, TS,13.8,210.9,40.0,1001.0
2009-08-26 06:00:00,EP,HILDA,42, TS,13.5,210.4,40.0,1002.0
2009-08-26 12:00:00,EP,HILDA,42, TS,13.3,209.8,40.0,1003.0
2009-08-26 18:00:00,EP,HILDA,42, TS,13.2,209.2,35.0,1004.0
2009-08-27 00:00:00,EP,HILDA,42, TD,13.3,208.6,30.0,1005.0
2009-08-27 06:00:00,EP,HILDA,42, TD,13.6,207.8,30.0,1005.0
2009-08-27 12:00:00,EP,HILDA,42, TD,13.7,206.9,30.0,1006.0
2009-08-27 18:00:00,EP,HILDA,42, TD,13.7,205.8,30.0,1006.0
2009-08-28 00:00:00,EP,HILDA,42, TD,13.7,204.7,30.0,1006.0
2009-08-28 06:00:00,EP,HILDA,42, TD,13.8,203.5,30.0,1006.0
2009-08-28 12:00:00,EP,HILDA,42, TD,13.9,202.2,30.0,1006.0
2009-08-28 18:00:00,EP,HILDA,42, LO,14.0,200.8,25.0,1007.0
2009-08-29 00:00:00,EP,HILDA,42, LO,14.2,199.2,25.0,1007.0
2009-08-29 06:00:00,EP,HILDA,42, LO,14.6,197.6,25.0,1007.0
2009-08-29 12:00:00,EP,HILDA,42, LO,15.1,196.1,25.0,1007.0
2009-08-29 18:00:00,EP,HILDA,42, LO,15.3,194.5,25.0,1007.0
2009-08-30 00:00:00,EP,HILDA,42, LO,15.5,193.0,25.0,1007.0
2009-08-30 06:00:00,EP,HILDA,42, LO,15.7,191.3,25.0,1007.0
2009-08-30 12:00:00,EP,HILDA,42, LO,15.8,189.6,25.0,1007.0
2009-08-30 18:00:00,EP,HILDA,42, LO,16.0,187.9,25.0,1007.0
2009-08-31 00:00:00,EP,HILDA,42, LO,16.2,186.2,25.0,1007.0
2009-08-31 06:00:00,EP,HILDA,42, LO,16.4,184.8,20.0,1008.0
2009-08-31 12:00:00,EP,HILDA,42, LO,16.6,183.6,20.0,1008.0
2009-08-31 18:00:00,EP,HILDA,42, LO,16.8,182.6,20.0,1008.0
2009-08-24 18:00:00,EP,IGNACIO,17, TD,16.6,243.7,30.0,1005.0
2009-08-25 00:00:00,EP,IGNACIO,17, TS,17.2,243.0,35.0,1004.0
2009-08-25 06:00:00,EP,IGNACIO,17, TS,17.7,242.1,40.0,1002.0
2009-08-25 12:00:00,EP,IGNACIO,17, TS,18.3,241.1,45.0,999.0
2009-08-25 18:00:00,EP,IGNACIO,17, TS,19.1,240.0,45.0,1000.0
2009-08-26 00:00:00,EP,IGNACIO,17, TS,19.8,238.8,45.0,1000.0
2009-08-26 06:00:00,EP,IGNACIO,17, TS,20.4,237.5,45.0,1000.0
2009-08-26 12:00:00,EP,IGNACIO,17, TS,21.2,236.5,45.0,1000.0
2009-08-26 18:00:00,EP,IGNACIO,17, TS,22.2,235.6,40.0,1002.0
2009-08-27 00:00:00,EP,IGNACIO,17, TS,23.2,234.6,35.0,1005.0
2009-08-27 06:00:00,EP,IGNACIO,17, TD,24.1,233.8,30.0,1005.0
2009-08-27 12:00:00,EP,IGNACIO,17, LO,25.1,232.8,30.0,1007.0
2009-08-27 18:00:00,EP,IGNACIO,17, LO,26.4,232.0,30.0,1007.0
2009-08-28 00:00:00,EP,IGNACIO,17, LO,27.8,231.6,25.0,1007.0
2009-08-28 06:00:00,EP,IGNACIO,17, LO,28.5,231.5,20.0,1008.0
2009-08-28 12:00:00,EP,IGNACIO,17, LO,29.3,231.5,20.0,1008.0
2009-08-28 18:00:00,EP,IGNACIO,17, LO,30.0,231.5,20.0,1008.0
2009-08-28 00:00:00,EP,JIMENA,39, LO,13.4,263.2,25.0,1008.0
2009-08-28 06:00:00,EP,JIMENA,39, LO,13.5,262.1,25.0,1008.0
2009-08-28 12:00:00,EP,JIMENA,39, LO,13.5,261.0,25.0,1008.0
2009-08-28 18:00:00,EP,JIMENA,39, TD,13.6,260.0,30.0,1007.0
2009-08-29 00:00:00,EP,JIMENA,39, TS,13.7,259.0,35.0,1005.0
2009-08-29 06:00:00,EP,JIMENA,39, TS,13.8,258.1,45.0,1000.0
2009-08-29 12:00:00,EP,JIMENA,39, TS,14.2,257.1,60.0,990.0
2009-08-29 18:00:00,EP,JIMENA,39, HU,14.8,256.2,75.0,980.0
2009-08-30 00:00:00,EP,JIMENA,39, HU,15.4,255.3,90.0,970.0
2009-08-30 06:00:00,EP,JIMENA,39, HU,15.7,254.5,105.0,957.0
2009-08-30 12:00:00,EP,JIMENA,39, HU,16.0,254.0,115.0,948.0
2009-08-30 18:00:00,EP,JIMENA,39, HU,16.3,253.4,120.0,945.0
2009-08-31 00:00:00,EP,JIMENA,39, HU,16.7,252.9,120.0,945.0
2009-08-31 06:00:00,EP,JIMENA,39, HU,17.2,252.4,120.0,945.0
2009-08-31 12:00:00,EP,JIMENA,39, HU,17.7,251.8,120.0,945.0
2009-08-31 18:00:00,EP,JIMENA,39, HU,18.2,251.1,135.0,935.0
2009-08-31 19:00:00,EP,JIMENA,39, HU,18.3,251.0,135.0,931.0
2009-09-01 00:00:00,EP,JIMENA,39, HU,18.9,250.6,135.0,931.0
2009-09-01 06:00:00,EP,JIMENA,39, HU,19.7,250.1,130.0,933.0
2009-09-01 12:00:00,EP,JIMENA,39, HU,20.6,249.5,125.0,940.0
2009-09-01 18:00:00,EP,JIMENA,39, HU,21.5,249.0,115.0,948.0
2009-09-02 00:00:00,EP,JIMENA,39, HU,22.4,248.6,105.0,957.0
2009-09-02 06:00:00,EP,JIMENA,39, HU,23.4,248.3,95.0,965.0
2009-09-02 12:00:00,EP,JIMENA,39, HU,24.6,248.0,90.0,971.0
2009-09-02 13:00:00,EP,JIMENA,39, HU,24.8,247.9,90.0,972.0
2009-09-02 18:00:00,EP,JIMENA,39, HU,25.8,247.6,80.0,977.0
2009-09-02 21:00:00,EP,JIMENA,39, HU,26.3,247.6,75.0,980.0
2009-09-03 00:00:00,EP,JIMENA,39, HU,26.7,247.6,65.0,985.0
2009-09-03 06:00:00,EP,JIMENA,39, TS,27.4,247.7,50.0,997.0
2009-09-03 12:00:00,EP,JIMENA,39, TS,27.6,247.7,45.0,999.0
2009-09-03 18:00:00,EP,JIMENA,39, TS,27.8,247.9,40.0,1002.0
2009-09-04 00:00:00,EP,JIMENA,39, TS,27.6,248.1,35.0,1004.0
2009-09-04 06:00:00,EP,JIMENA,39, TD,27.5,248.3,30.0,1005.0
2009-09-04 12:00:00,EP,JIMENA,39, TD,27.7,248.3,25.0,1006.0
2009-09-04 18:00:00,EP,JIMENA,39, TD,27.4,247.8,25.0,1006.0
2009-09-04 19:00:00,EP,JIMENA,39, TD,27.4,247.7,25.0,1006.0
2009-09-05 00:00:00,EP,JIMENA,39, LO,27.2,247.5,20.0,1007.0
2009-09-05 06:00:00,EP,JIMENA,39, LO,26.9,247.1,20.0,1008.0
2009-09-05 12:00:00,EP,JIMENA,39, LO,26.5,246.7,15.0,1010.0
2009-08-26 06:00:00,CP,TWO,28, DB,11.9,189.1,20.0,1009.0
2009-08-26 12:00:00,CP,TWO,28, DB,12.2,188.5,20.0,1009.0
2009-08-26 18:00:00,CP,TWO,28, DB,12.6,187.9,20.0,1009.0
2009-08-27 00:00:00,CP,TWO,28, DB,12.8,187.4,20.0,1009.0
2009-08-27 06:00:00,CP,TWO,28, DB,13.1,187.0,20.0,1009.0
2009-08-27 12:00:00,CP,TWO,28, DB,13.5,186.6,20.0,1009.0
